element_group	superfamily	lineage	structural_status	element_length_bp	ltr_length_bp	ltr1_length_bp	ltr2_length_bp
LTR_retrotransposon	Copia	Ale	complete	4961	334		
LTR_retrotransposon	Copia	Ale	complete	4962	317		
LTR_retrotransposon	Copia	Ale	complete	4962	153		
LTR_retrotransposon	Copia	Ale	complete	4962	319		
LTR_retrotransposon	Copia	Ale	complete	4962	153		
LTR_retrotransposon	Copia	Ale	complete	4962	226		
LTR_retrotransposon	Copia	Ale	complete	4965	169		
LTR_retrotransposon	Copia	Ale	complete	4965	369		
LTR_retrotransposon	Copia	Ale	complete	4966	284		
LTR_retrotransposon	Copia	Ale	complete	4966	151		
LTR_retrotransposon	Copia	Ale	complete	4968	263		
LTR_retrotransposon	Copia	Ale	complete	4969	169		
LTR_retrotransposon	Copia	Ale	complete	4969	166		
LTR_retrotransposon	Copia	Ale	complete	4970	255		
LTR_retrotransposon	Copia	Ale	complete	4970	475		
LTR_retrotransposon	Copia	Ale	complete	4971	206		
LTR_retrotransposon	Copia	Ale	complete	4971	405		
LTR_retrotransposon	Copia	Ale	complete	4972	287		
LTR_retrotransposon	Copia	Ale	complete	4972	183		
LTR_retrotransposon	Copia	Ale	complete	4973	153		
LTR_retrotransposon	Copia	Ale	complete	4973	153		
LTR_retrotransposon	Copia	Ale	complete	4974	203		
LTR_retrotransposon	Copia	Ale	complete	4975	295		
LTR_retrotransposon	Copia	Ale	complete	4975	341		
LTR_retrotransposon	Copia	Ale	complete	4975	347		
LTR_retrotransposon	Copia	Ale	complete	4975	163		
LTR_retrotransposon	Copia	Ale	complete	4976	403		
LTR_retrotransposon	Copia	Ale	complete	4976	500		
LTR_retrotransposon	Copia	Ale	complete	4976	276		
LTR_retrotransposon	Copia	Ale	complete	4977	248		
LTR_retrotransposon	Copia	Ale	complete	4978	310		
LTR_retrotransposon	Copia	Ale	complete	4979	311		
LTR_retrotransposon	Copia	Ale	complete	4980	235		
LTR_retrotransposon	Copia	Ale	complete	4980	128		
LTR_retrotransposon	Copia	Ale	complete	4981	248		
LTR_retrotransposon	Copia	Ale	complete	4981	276		
LTR_retrotransposon	Copia	Ale	complete	4982	257		
LTR_retrotransposon	Copia	Ale	complete	4982	501		
LTR_retrotransposon	Copia	Ale	complete	4983	116		
LTR_retrotransposon	Copia	Ale	complete	4984	136		
LTR_retrotransposon	Copia	Ale	complete	4984	133		
LTR_retrotransposon	Copia	Ale	complete	4984	350		
LTR_retrotransposon	Copia	Ale	complete	4984	282		
LTR_retrotransposon	Copia	Ale	complete	4985	244		
LTR_retrotransposon	Copia	Ale	complete	4985	103		
LTR_retrotransposon	Copia	Ale	complete	4986	132		
LTR_retrotransposon	Copia	Ale	complete	4987	318		
LTR_retrotransposon	Copia	Ale	complete	4988	224		
LTR_retrotransposon	Copia	Ale	complete	4989	349		
LTR_retrotransposon	Copia	Ale	complete	4989	251		
LTR_retrotransposon	Copia	Ale	complete	4992	342		
LTR_retrotransposon	Copia	Ale	complete	4992	344		
LTR_retrotransposon	Copia	Ale	complete	4992	273		
LTR_retrotransposon	Copia	Ale	complete	4993	136		
LTR_retrotransposon	Copia	Ale	complete	4994	297		
LTR_retrotransposon	Copia	Ale	complete	4997	132		
LTR_retrotransposon	Copia	Ale	complete	4997	235		
LTR_retrotransposon	Copia	Ale	complete	4998	232		
LTR_retrotransposon	Copia	Ale	complete	4998	349		
LTR_retrotransposon	Copia	Ale	complete	4999	501		
LTR_retrotransposon	Copia	Ale	complete	5000	134		
LTR_retrotransposon	Copia	Ale	complete	5000	235		
LTR_retrotransposon	Copia	Ale	complete	5000	286		
LTR_retrotransposon	Copia	Ale	complete	5001	238		
LTR_retrotransposon	Copia	Ale	complete	5001	240		
LTR_retrotransposon	Copia	Ale	complete	5002	310		
LTR_retrotransposon	Copia	Ale	complete	5002	116		
LTR_retrotransposon	Copia	Ale	complete	5003	153		
LTR_retrotransposon	Copia	Ale	complete	5005	152		
LTR_retrotransposon	Copia	Ale	complete	5006	477		
LTR_retrotransposon	Copia	Ale	complete	5006	294		
LTR_retrotransposon	Copia	Ale	complete	5006	181		
LTR_retrotransposon	Copia	Ale	complete	5006	182		
LTR_retrotransposon	Copia	Ale	complete	5006	154		
LTR_retrotransposon	Copia	Ale	complete	5006	418		
LTR_retrotransposon	Copia	Ale	complete	5006	344		
LTR_retrotransposon	Copia	Ale	complete	5007	154		
LTR_retrotransposon	Copia	Ale	complete	5008	236		
LTR_retrotransposon	Copia	Ale	complete	5008	292		
LTR_retrotransposon	Copia	Ale	complete	5008	162		
LTR_retrotransposon	Copia	Ale	complete	5009	398		
LTR_retrotransposon	Copia	Ale	complete	5011	153		
LTR_retrotransposon	Copia	Ale	complete	5011	154		
LTR_retrotransposon	Copia	Ale	complete	5012	221		
LTR_retrotransposon	Copia	Ale	complete	5012	418		
LTR_retrotransposon	Copia	Ale	complete	5014	306		
LTR_retrotransposon	Copia	Ale	complete	5015	289		
LTR_retrotransposon	Copia	Ale	complete	5015	313		
LTR_retrotransposon	Copia	Ale	complete	5015	152		
LTR_retrotransposon	Copia	Ale	complete	5016	248		
LTR_retrotransposon	Copia	Ale	complete	5016	279		
LTR_retrotransposon	Copia	Ale	complete	5017	315		
LTR_retrotransposon	Copia	Ale	complete	5017	402		
LTR_retrotransposon	Copia	Ale	complete	5018	210		
LTR_retrotransposon	Copia	Ale	complete	5018	212		
LTR_retrotransposon	Copia	Ale	complete	5018	309		
LTR_retrotransposon	Copia	Ale	complete	5018	299		
LTR_retrotransposon	Copia	Ale	complete	5019	418		
LTR_retrotransposon	Copia	Ale	complete	5019	211		
LTR_retrotransposon	Copia	Ale	complete	5019	243		
LTR_retrotransposon	Copia	Ale	complete	5020	151		
LTR_retrotransposon	Copia	Ale	complete	5020	321		
LTR_retrotransposon	Copia	Ale	complete	5021	344		
LTR_retrotransposon	Copia	Ale	complete	5021	298		
LTR_retrotransposon	Copia	Ale	complete	5022	138		
LTR_retrotransposon	Copia	Ale	complete	5023	152		
LTR_retrotransposon	Copia	Ale	complete	5023	311		
LTR_retrotransposon	Copia	Ale	complete	5025	333		
LTR_retrotransposon	Copia	Ale	complete	5026	326		
LTR_retrotransposon	Copia	Ale	complete	5026	201		
LTR_retrotransposon	Copia	Ale	complete	5026	299		
LTR_retrotransposon	Copia	Ale	complete	5027	349		
LTR_retrotransposon	Copia	Ale	complete	5028	177		
LTR_retrotransposon	Copia	Ale	complete	5028	161		
LTR_retrotransposon	Copia	Ale	complete	5028	211		
LTR_retrotransposon	Copia	Ale	complete	5028	283		
LTR_retrotransposon	Copia	Ale	complete	5029	222		
LTR_retrotransposon	Copia	Ale	complete	5031	303		
LTR_retrotransposon	Copia	Ale	complete	5031	289		
LTR_retrotransposon	Copia	Ale	complete	5032	307		
LTR_retrotransposon	Copia	Ale	complete	5034	289		
LTR_retrotransposon	Copia	Ale	complete	5034	132		
LTR_retrotransposon	Copia	Ale	complete	5034	161		
LTR_retrotransposon	Copia	Ale	complete	5034	323		
LTR_retrotransposon	Copia	Ale	complete	5035	178		
LTR_retrotransposon	Copia	Ale	complete	5036	325		
LTR_retrotransposon	Copia	Ale	complete	5037	374		
LTR_retrotransposon	Copia	Ale	complete	5039	416		
LTR_retrotransposon	Copia	Ale	complete	5039	309		
LTR_retrotransposon	Copia	Ale	complete	5041	341		
LTR_retrotransposon	Copia	Ale	complete	5041	163		
LTR_retrotransposon	Copia	Ale	complete	5041	221		
LTR_retrotransposon	Copia	Ale	complete	5041	418		
LTR_retrotransposon	Copia	Ale	complete	5041	419		
LTR_retrotransposon	Copia	Ale	complete	5042	309		
LTR_retrotransposon	Copia	Ale	complete	5043	232		
LTR_retrotransposon	Copia	Ale	complete	5043	492		
LTR_retrotransposon	Copia	Ale	complete	5044	162		
LTR_retrotransposon	Copia	Ale	complete	5044	130		
LTR_retrotransposon	Copia	Ale	complete	5045	490		
LTR_retrotransposon	Copia	Ale	complete	5045	175		
LTR_retrotransposon	Copia	Ale	complete	5046	173		
LTR_retrotransposon	Copia	Ale	complete	5047	152		
LTR_retrotransposon	Copia	Ale	complete	5047	164		
LTR_retrotransposon	Copia	Ale	complete	5048	166		
LTR_retrotransposon	Copia	Ale	complete	5048	364		
LTR_retrotransposon	Copia	Ale	complete	5048	354		
LTR_retrotransposon	Copia	Ale	complete	5048	342		
LTR_retrotransposon	Copia	Ale	complete	5049	221		
LTR_retrotransposon	Copia	Ale	complete	5050	170		
LTR_retrotransposon	Copia	Ale	complete	5050	165		
LTR_retrotransposon	Copia	Ale	complete	5051	131		
LTR_retrotransposon	Copia	Ale	complete	5051	482		
LTR_retrotransposon	Copia	Ale	complete	5053	131		
LTR_retrotransposon	Copia	Ale	complete	5053	172		
LTR_retrotransposon	Copia	Ale	complete	5054	324		
LTR_retrotransposon	Copia	Ale	complete	5054	377		
LTR_retrotransposon	Copia	Ale	complete	5056	364		
LTR_retrotransposon	Copia	Ale	complete	5056	410		
LTR_retrotransposon	Copia	Ale	complete	5056	349		
LTR_retrotransposon	Copia	Ale	complete	5058	305		
LTR_retrotransposon	Copia	Ale	complete	5059	315		
LTR_retrotransposon	Copia	Ale	complete	5060	162		
LTR_retrotransposon	Copia	Ale	complete	5061	229		
LTR_retrotransposon	Copia	Ale	complete	5061	170		
LTR_retrotransposon	Copia	Ale	complete	5061	411		
LTR_retrotransposon	Copia	Ale	complete	5063	252		
LTR_retrotransposon	Copia	Ale	complete	5063	294		
LTR_retrotransposon	Copia	Ale	complete	5064	351		
LTR_retrotransposon	Copia	Ale	complete	5065	336		
LTR_retrotransposon	Copia	Ale	complete	5065	276		
LTR_retrotransposon	Copia	Ale	complete	5066	364		
LTR_retrotransposon	Copia	Ale	complete	5066	165		
LTR_retrotransposon	Copia	Ale	complete	5067	163		
LTR_retrotransposon	Copia	Ale	complete	5067	351		
LTR_retrotransposon	Copia	Ale	complete	5068	162		
LTR_retrotransposon	Copia	Ale	complete	5068	488		
LTR_retrotransposon	Copia	Ale	complete	5068	351		
LTR_retrotransposon	Copia	Ale	complete	5069	164		
LTR_retrotransposon	Copia	Ale	complete	5069	351		
LTR_retrotransposon	Copia	Ale	complete	5069	259		
LTR_retrotransposon	Copia	Ale	complete	5069	202		
LTR_retrotransposon	Copia	Ale	complete	5071	364		
LTR_retrotransposon	Copia	Ale	complete	5071	160		
LTR_retrotransposon	Copia	Ale	complete	5072	355		
LTR_retrotransposon	Copia	Ale	complete	5073	177		
LTR_retrotransposon	Copia	Ale	complete	5073	168		
LTR_retrotransposon	Copia	Ale	complete	5074	410		
LTR_retrotransposon	Copia	Ale	complete	5077	152		
LTR_retrotransposon	Copia	Ale	complete	5081	326		
LTR_retrotransposon	Copia	Ale	complete	5081	266		
LTR_retrotransposon	Copia	Ale	complete	5082	159		
LTR_retrotransposon	Copia	Ale	complete	5085	177		
LTR_retrotransposon	Copia	Ale	complete	5088	487		
LTR_retrotransposon	Copia	Ale	complete	5090	487		
LTR_retrotransposon	Copia	Ale	complete	5091	177		
LTR_retrotransposon	Copia	Ale	complete	5091	204		
LTR_retrotransposon	Copia	Ale	complete	5095	152		
LTR_retrotransposon	Copia	Ale	complete	5095	266		
LTR_retrotransposon	Copia	Ale	complete	5097	298		
LTR_retrotransposon	Copia	Ale	complete	5100	288		
LTR_retrotransposon	Copia	Ale	complete	5101	491		
LTR_retrotransposon	Copia	Ale	complete	5101	410		
LTR_retrotransposon	Copia	Ale	complete	5101	177		
LTR_retrotransposon	Copia	Ale	complete	5103	410		
LTR_retrotransposon	Copia	Ale	complete	5103	331		
LTR_retrotransposon	Copia	Ale	complete	5104	160		
LTR_retrotransposon	Copia	Ale	complete	5105	348		
LTR_retrotransposon	Copia	Ale	complete	5106	343		
LTR_retrotransposon	Copia	Ale	complete	5107	365		
LTR_retrotransposon	Copia	Ale	complete	5107	412		
LTR_retrotransposon	Copia	Ale	complete	5107	350		
LTR_retrotransposon	Copia	Ale	complete	5108	398		
LTR_retrotransposon	Copia	Ale	complete	5108	175		
LTR_retrotransposon	Copia	Ale	complete	5109	411		
LTR_retrotransposon	Copia	Ale	complete	5109	295		
LTR_retrotransposon	Copia	Ale	complete	5109	306		
LTR_retrotransposon	Copia	Ale	complete	5111	252		
LTR_retrotransposon	Copia	Ale	complete	5112	364		
LTR_retrotransposon	Copia	Ale	complete	5112	333		
LTR_retrotransposon	Copia	Ale	complete	5113	143		
LTR_retrotransposon	Copia	Ale	complete	5113	267		
LTR_retrotransposon	Copia	Ale	complete	5113	362		
LTR_retrotransposon	Copia	Ale	complete	5113	297		
LTR_retrotransposon	Copia	Ale	complete	5116	364		
LTR_retrotransposon	Copia	Ale	complete	5116	320		
LTR_retrotransposon	Copia	Ale	complete	5117	411		
LTR_retrotransposon	Copia	Ale	complete	5118	162		
LTR_retrotransposon	Copia	Ale	complete	5118	352		
LTR_retrotransposon	Copia	Ale	complete	5120	167		
LTR_retrotransposon	Copia	Ale	complete	5120	172		
LTR_retrotransposon	Copia	Ale	complete	5121	351		
LTR_retrotransposon	Copia	Ale	complete	5121	332		
LTR_retrotransposon	Copia	Ale	complete	5121	351		
LTR_retrotransposon	Copia	Ale	complete	5122	341		
LTR_retrotransposon	Copia	Ale	complete	5122	355		
LTR_retrotransposon	Copia	Ale	complete	5122	340		
LTR_retrotransposon	Copia	Ale	complete	5123	205		
LTR_retrotransposon	Copia	Ale	complete	5123	489		
LTR_retrotransposon	Copia	Ale	complete	5124	318		
LTR_retrotransposon	Copia	Ale	complete	5124	295		
LTR_retrotransposon	Copia	Ale	complete	5124	363		
LTR_retrotransposon	Copia	Ale	complete	5126	487		
LTR_retrotransposon	Copia	Ale	complete	5126	364		
LTR_retrotransposon	Copia	Ale	complete	5127	364		
LTR_retrotransposon	Copia	Ale	complete	5128	321		
LTR_retrotransposon	Copia	Ale	complete	5129	322		
LTR_retrotransposon	Copia	Ale	complete	5129	288		
LTR_retrotransposon	Copia	Ale	complete	5129	488		
LTR_retrotransposon	Copia	Ale	complete	5130	350		
LTR_retrotransposon	Copia	Ale	complete	5131	239		
LTR_retrotransposon	Copia	Ale	complete	5132	364		
LTR_retrotransposon	Copia	Ale	complete	5133	162		
LTR_retrotransposon	Copia	Ale	complete	5134	154		
LTR_retrotransposon	Copia	Ale	complete	5136	364		
LTR_retrotransposon	Copia	Ale	complete	5137	326		
LTR_retrotransposon	Copia	Ale	complete	5137	364		
LTR_retrotransposon	Copia	Ale	complete	5138	171		
LTR_retrotransposon	Copia	Ale	complete	5138	168		
LTR_retrotransposon	Copia	Ale	complete	5139	365		
LTR_retrotransposon	Copia	Ale	complete	5139	352		
LTR_retrotransposon	Copia	Ale	complete	5140	340		
LTR_retrotransposon	Copia	Ale	complete	5141	363		
LTR_retrotransposon	Copia	Ale	complete	5142	488		
LTR_retrotransposon	Copia	Ale	complete	5143	252		
LTR_retrotransposon	Copia	Ale	complete	5143	162		
LTR_retrotransposon	Copia	Ale	complete	5143	294		
LTR_retrotransposon	Copia	Ale	complete	5145	335		
LTR_retrotransposon	Copia	Ale	complete	5145	321		
LTR_retrotransposon	Copia	Ale	complete	5145	360		
LTR_retrotransposon	Copia	Ale	complete	5145	257		
LTR_retrotransposon	Copia	Ale	complete	5145	491		
LTR_retrotransposon	Copia	Ale	complete	5146	145		
LTR_retrotransposon	Copia	Ale	complete	5146	339		
LTR_retrotransposon	Copia	Ale	complete	5146	493		
LTR_retrotransposon	Copia	Ale	complete	5146	363		
LTR_retrotransposon	Copia	Ale	complete	5147	322		
LTR_retrotransposon	Copia	Ale	complete	5148	363		
LTR_retrotransposon	Copia	Ale	complete	5150	354		
LTR_retrotransposon	Copia	Ale	complete	5150	170		
LTR_retrotransposon	Copia	Ale	complete	5151	171		
LTR_retrotransposon	Copia	Ale	complete	5154	411		
LTR_retrotransposon	Copia	Ale	complete	5154	274		
LTR_retrotransposon	Copia	Ale	complete	5154	411		
LTR_retrotransposon	Copia	Ale	complete	5154	172		
LTR_retrotransposon	Copia	Ale	complete	5155	270		
LTR_retrotransposon	Copia	Ale	complete	5155	410		
LTR_retrotransposon	Copia	Ale	complete	5155	364		
LTR_retrotransposon	Copia	Ale	complete	5155	320		
LTR_retrotransposon	Copia	Ale	complete	5155	399		
LTR_retrotransposon	Copia	Ale	complete	5155	165		
LTR_retrotransposon	Copia	Ale	complete	5155	154		
LTR_retrotransposon	Copia	Ale	complete	5155	172		
LTR_retrotransposon	Copia	Ale	complete	5155	211		
LTR_retrotransposon	Copia	Ale	complete	5156	169		
LTR_retrotransposon	Copia	Ale	complete	5156	188		
LTR_retrotransposon	Copia	Ale	complete	5156	143		
LTR_retrotransposon	Copia	Ale	complete	5157	209		
LTR_retrotransposon	Copia	Ale	complete	5157	152		
LTR_retrotransposon	Copia	Ale	complete	5158	362		
LTR_retrotransposon	Copia	Ale	complete	5158	364		
LTR_retrotransposon	Copia	Ale	complete	5158	156		
LTR_retrotransposon	Copia	Ale	complete	5158	202		
LTR_retrotransposon	Copia	Ale	complete	5158	226		
LTR_retrotransposon	Copia	Ale	complete	5159	173		
LTR_retrotransposon	Copia	Ale	complete	5160	221		
LTR_retrotransposon	Copia	Ale	complete	5160	361		
LTR_retrotransposon	Copia	Ale	complete	5161	351		
LTR_retrotransposon	Copia	Ale	complete	5161	132		
LTR_retrotransposon	Copia	Ale	complete	5163	298		
LTR_retrotransposon	Copia	Ale	complete	5164	303		
LTR_retrotransposon	Copia	Ale	complete	5164	326		
LTR_retrotransposon	Copia	Ale	complete	5164	133		
LTR_retrotransposon	Copia	Ale	complete	5165	359		
LTR_retrotransposon	Copia	Ale	complete	5165	205		
LTR_retrotransposon	Copia	Ale	complete	5166	364		
LTR_retrotransposon	Copia	Ale	complete	5166	384		
LTR_retrotransposon	Copia	Ale	complete	5167	350		
LTR_retrotransposon	Copia	Ale	complete	5168	321		
LTR_retrotransposon	Copia	Ale	complete	5168	487		
LTR_retrotransposon	Copia	Ale	complete	5168	172		
LTR_retrotransposon	Copia	Ale	complete	5169	163		
LTR_retrotransposon	Copia	Ale	complete	5169	343		
LTR_retrotransposon	Copia	Ale	complete	5169	468		
LTR_retrotransposon	Copia	Ale	complete	5170	490		
LTR_retrotransposon	Copia	Ale	complete	5170	304		
LTR_retrotransposon	Copia	Ale	complete	5171	365		
LTR_retrotransposon	Copia	Ale	complete	5171	494		
LTR_retrotransposon	Copia	Ale	complete	5171	172		
LTR_retrotransposon	Copia	Ale	complete	5171	394		
LTR_retrotransposon	Copia	Ale	complete	5171	321		
LTR_retrotransposon	Copia	Ale	complete	5171	173		
LTR_retrotransposon	Copia	Ale	complete	5172	189		
LTR_retrotransposon	Copia	Ale	complete	5172	310		
LTR_retrotransposon	Copia	Ale	complete	5173	319		
LTR_retrotransposon	Copia	Ale	complete	5173	321		
LTR_retrotransposon	Copia	Ale	complete	5173	490		
LTR_retrotransposon	Copia	Ale	complete	5173	355		
LTR_retrotransposon	Copia	Ale	complete	5174	337		
LTR_retrotransposon	Copia	Ale	complete	5176	307		
LTR_retrotransposon	Copia	Ale	complete	5176	365		
LTR_retrotransposon	Copia	Ale	complete	5177	351		
LTR_retrotransposon	Copia	Ale	complete	5177	166		
LTR_retrotransposon	Copia	Ale	complete	5177	259		
LTR_retrotransposon	Copia	Ale	complete	5177	351		
LTR_retrotransposon	Copia	Ale	complete	5177	364		
LTR_retrotransposon	Copia	Ale	complete	5177	286		
LTR_retrotransposon	Copia	Ale	complete	5178	350		
LTR_retrotransposon	Copia	Ale	complete	5179	194		
LTR_retrotransposon	Copia	Ale	complete	5179	336		
LTR_retrotransposon	Copia	Ale	complete	5180	164		
LTR_retrotransposon	Copia	Ale	complete	5180	364		
LTR_retrotransposon	Copia	Ale	complete	5180	471		
LTR_retrotransposon	Copia	Ale	complete	5181	322		
LTR_retrotransposon	Copia	Ale	complete	5182	258		
LTR_retrotransposon	Copia	Ale	complete	5183	156		
LTR_retrotransposon	Copia	Ale	complete	5184	170		
LTR_retrotransposon	Copia	Ale	complete	5184	325		
LTR_retrotransposon	Copia	Ale	complete	5184	250		
LTR_retrotransposon	Copia	Ale	complete	5187	355		
LTR_retrotransposon	Copia	Ale	complete	5187	378		
LTR_retrotransposon	Copia	Ale	complete	5187	378		
LTR_retrotransposon	Copia	Ale	complete	5188	336		
LTR_retrotransposon	Copia	Ale	complete	5189	492		
LTR_retrotransposon	Copia	Ale	complete	5190	147		
LTR_retrotransposon	Copia	Ale	complete	5190	286		
LTR_retrotransposon	Copia	Ale	complete	5191	173		
LTR_retrotransposon	Copia	Ale	complete	5193	174		
LTR_retrotransposon	Copia	Ale	complete	5193	205		
LTR_retrotransposon	Copia	Ale	complete	5194	371		
LTR_retrotransposon	Copia	Ale	complete	5194	364		
LTR_retrotransposon	Copia	Ale	complete	5195	410		
LTR_retrotransposon	Copia	Ale	complete	5195	253		
LTR_retrotransposon	Copia	Ale	complete	5195	411		
LTR_retrotransposon	Copia	Ale	complete	5196	357		
LTR_retrotransposon	Copia	Ale	complete	5196	323		
LTR_retrotransposon	Copia	Ale	complete	5196	133		
LTR_retrotransposon	Copia	Ale	complete	5196	490		
LTR_retrotransposon	Copia	Ale	complete	5196	303		
LTR_retrotransposon	Copia	Ale	complete	5197	131		
LTR_retrotransposon	Copia	Ale	complete	5197	491		
LTR_retrotransposon	Copia	Ale	complete	5198	364		
LTR_retrotransposon	Copia	Ale	complete	5199	363		
LTR_retrotransposon	Copia	Ale	complete	5199	353		
LTR_retrotransposon	Copia	Ale	complete	5199	318		
LTR_retrotransposon	Copia	Ale	complete	5200	301		
LTR_retrotransposon	Copia	Ale	complete	5200	188		
LTR_retrotransposon	Copia	Ale	complete	5200	489		
LTR_retrotransposon	Copia	Ale	complete	5200	335		
LTR_retrotransposon	Copia	Ale	complete	5200	365		
LTR_retrotransposon	Copia	Ale	complete	5201	365		
LTR_retrotransposon	Copia	Ale	complete	5202	364		
LTR_retrotransposon	Copia	Ale	complete	5203	364		
LTR_retrotransposon	Copia	Ale	complete	5203	164		
LTR_retrotransposon	Copia	Ale	complete	5204	316		
LTR_retrotransposon	Copia	Ale	complete	5204	326		
LTR_retrotransposon	Copia	Ale	complete	5204	321		
LTR_retrotransposon	Copia	Ale	complete	5204	319		
LTR_retrotransposon	Copia	Ale	complete	5204	324		
LTR_retrotransposon	Copia	Ale	complete	5205	275		
LTR_retrotransposon	Copia	Ale	complete	5205	143		
LTR_retrotransposon	Copia	Ale	complete	5205	487		
LTR_retrotransposon	Copia	Ale	complete	5205	488		
LTR_retrotransposon	Copia	Ale	complete	5206	318		
LTR_retrotransposon	Copia	Ale	complete	5206	286		
LTR_retrotransposon	Copia	Ale	complete	5207	306		
LTR_retrotransposon	Copia	Ale	complete	5207	361		
LTR_retrotransposon	Copia	Ale	complete	5207	172		
LTR_retrotransposon	Copia	Ale	complete	5207	364		
LTR_retrotransposon	Copia	Ale	complete	5207	306		
